,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,ds_name,track_id
0,0.5743926646719121,1.6543643746031762,1.074693318820863,2.2862723439909303,2.338509257596371,0.24000000000000002,0.25,0.23076923076923078,0.64,0.6666666666666666,0.6153846153846154,0.09523809523809525,0.1,0.09090909090909091,0.5714285714285713,0.6,0.5454545454545454,01,01_-_A_Hard_Day's_Night
1,0.526621508527671,2.8321549210884314,2.8321549210884314,4.654131063492063,5.148670204761913,0.23076923076923075,0.2727272727272727,0.2,0.4615384615384615,0.5454545454545454,0.4,0.09090909090909093,0.1111111111111111,0.07692307692307693,0.3636363636363637,0.4444444444444444,0.3076923076923077,01,01_-_Back_in_the_USSR
2,0.5999868966455678,0.9045543747165528,0.9045543747165528,1.5313765984126988,2.4308766208616746,0.45454545454545453,0.5,0.4166666666666667,0.6363636363636365,0.7,0.5833333333333334,0.33333333333333326,0.375,0.3,0.5555555555555556,0.625,0.5,01,01_-_Birthday
3,0.48935158095768383,0.74955432925168,0.5903785019274181,1.5669939380952371,0.733622580045342,0.358974358974359,0.3333333333333333,0.3888888888888889,0.6666666666666666,0.6190476190476191,0.7222222222222222,0.2857142857142857,0.2631578947368421,0.3125,0.6285714285714286,0.5789473684210527,0.6875,01,01_-_Come_Together
4,0.5711877115241565,2.553479790929707,2.402005467346939,2.7215415158730174,2.73812891723356,0.24000000000000002,0.25,0.23076923076923078,0.64,0.6666666666666666,0.6153846153846154,0.09523809523809525,0.1,0.09090909090909091,0.5714285714285713,0.6,0.5454545454545454,01,01_-_Drive_My_Car
5,0.5761443852600393,1.0236323091836752,1.006840371995466,2.0550145476190345,1.0236323091836752,0.3333333333333333,0.2857142857142857,0.4,0.75,0.6428571428571429,0.9,0.2,0.16666666666666666,0.25,0.7000000000000001,0.5833333333333334,0.875,01,01_-_Help!
6,0.5403026083468738,3.5233666521541913,2.827718280045353,6.138411971428573,4.2190150242630295,0.16,0.14285714285714285,0.18181818181818182,0.4799999999999999,0.42857142857142855,0.5454545454545454,0.0,0.0,0.0,0.380952380952381,0.3333333333333333,0.4444444444444444,01,01_-_I_Saw_Her_Standing_There
7,0.5711877115241565,3.260009004081631,3.081526596825398,3.8811972723356014,3.438491411337864,0.1904761904761905,0.16666666666666666,0.2222222222222222,0.28571428571428575,0.25,0.3333333333333333,0.0,0.0,0.0,0.11764705882352941,0.1,0.14285714285714285,01,01_-_It_Won't_Be_Long
8,0.5295766780147033,1.1919685820861652,0.6932912702947931,1.316494234580496,1.0717068374149576,0.27586206896551724,0.25,0.3076923076923077,0.7586206896551724,0.6875,0.8461538461538461,0.16,0.14285714285714285,0.18181818181818182,0.7200000000000001,0.6428571428571429,0.8181818181818182,01,01_-_Magical_Mystery_Tour
9,0.6334551677335781,3.848201989682545,3.0348777380952363,9.467231058843538,3.841891507709761,0.23529411764705882,0.2,0.2857142857142857,0.3529411764705882,0.3,0.42857142857142855,0.0,0.0,0.0,0.15384615384615385,0.125,0.2,01,01_-_No_Reply
10,0.6083659238943623,4.924983826757369,4.568449475623588,5.134747356916101,5.302678486507933,0.2105263157894737,0.2222222222222222,0.2,0.3157894736842105,0.3333333333333333,0.3,0.0,0.0,0.0,0.13333333333333333,0.14285714285714285,0.125,01,01_-_Sgt._Pepper's_Lonely_Hearts_Club_Band
11,0.5138959006151934,1.3924843917233591,0.9953155943310641,1.8069401250566912,1.7896531891156542,0.2580645161290323,0.25,0.26666666666666666,0.7741935483870969,0.75,0.8,0.14814814814814817,0.14285714285714285,0.15384615384615385,0.7407407407407408,0.7142857142857143,0.7692307692307693,01,01_-_Taxman
12,0.5999868966455678,3.2529386005668925,2.5723476264172387,3.599098620408167,3.212847646825395,0.14285714285714288,0.125,0.16666666666666666,0.35714285714285715,0.3125,0.4166666666666667,0.0,0.0,0.0,0.25,0.21428571428571427,0.3,01,01_-_Two_of_Us
13,0.5888357863647751,1.1009195401360614,0.4869356221088452,1.6949217179138323,0.9526720388888918,0.4210526315789474,0.36363636363636365,0.5,0.7368421052631579,0.6363636363636364,0.875,0.26666666666666666,0.2222222222222222,0.3333333333333333,0.6666666666666667,0.5555555555555556,0.8333333333333334,02,02_-_All_I've_Got_To_Do
14,0.592095414723503,5.990748299319733,0.23174144920634987,9.740496781405902,6.130140897278906,0.45454545454545453,0.4166666666666667,0.5,0.45454545454545453,0.4166666666666667,0.5,0.33333333333333326,0.3,0.375,0.33333333333333326,0.3,0.375,02,02_-_Dear_Prudence
15,0.495464326617891,1.567769192517008,1.3510722496598646,2.8011168656462573,1.3997740811791388,0.17142857142857143,0.15,0.2,0.6857142857142857,0.6,0.8,0.06451612903225808,0.05555555555555555,0.07692307692307693,0.6451612903225806,0.5555555555555556,0.7692307692307693,02,02_-_Dig_a_Pony
16,0.5711877115241565,0.9477529811791356,0.6806056612244902,0.9844980210884415,1.1132712787981873,0.43478260869565216,0.45454545454545453,0.4166666666666667,0.7826086956521738,0.8181818181818182,0.75,0.3157894736842105,0.3333333333333333,0.3,0.7368421052631577,0.7777777777777778,0.7,02,02_-_Eleanor_Rigby
17,0.5433476710871481,1.2880132269841198,1.237172754648526,2.075893467800455,1.2880132269841198,0.15384615384615383,0.13333333333333333,0.18181818181818182,0.7692307692307692,0.6666666666666666,0.9090909090909091,0.0,0.0,0.0,0.7272727272727274,0.6153846153846154,0.8888888888888888,02,02_-_I'm_a_Loser
18,0.5550932463340537,2.6245586095238096,2.172017767573692,2.935092965079363,2.6245586095238096,0.33333333333333337,0.3076923076923077,0.36363636363636365,0.6666666666666667,0.6153846153846154,0.7272727272727273,0.19999999999999998,0.18181818181818182,0.2222222222222222,0.6,0.5454545454545454,0.6666666666666666,02,02_-_I_Should_Have_Known_Better
19,0.6083659238943623,3.0124406020408117,3.036973387641723,3.061506173242634,3.171580871882088,0.2105263157894737,0.2222222222222222,0.2,0.4210526315789474,0.4444444444444444,0.4,0.0,0.0,0.0,0.26666666666666666,0.2857142857142857,0.25,02,02_-_Misery
20,0.5550932463340537,1.8199284065759684,1.581261360430842,2.9988947845805,1.9336996096371895,0.17391304347826086,0.15384615384615385,0.2,0.6956521739130435,0.6153846153846154,0.8,0.0,0.0,0.0,0.631578947368421,0.5454545454545454,0.75,02,02_-_Norwegian_Wood_(This_Bird_Has_Flown)
21,0.5550932463340537,3.281834462358276,1.21811048628118,4.810609846258529,2.7821975479591785,0.2608695652173913,0.23076923076923078,0.3,0.5217391304347826,0.46153846153846156,0.6,0.10526315789473685,0.09090909090909091,0.125,0.4210526315789474,0.36363636363636365,0.5,02,02_-_Something
22,0.5138959006151934,1.4494946373015907,0.7943816891156459,1.8673836258503371,1.7077907281179137,0.3225806451612903,0.3125,0.3333333333333333,0.7741935483870969,0.75,0.8,0.22222222222222224,0.21428571428571427,0.23076923076923078,0.7407407407407408,0.7142857142857143,0.7692307692307693,02,02_-_The_Fool_On_The_Hill
23,0.5452574554142132,0.5949681170068004,0.24804697981859647,1.0317319895691597,0.5846785301587261,0.4827586206896552,0.4375,0.5384615384615384,0.7586206896551724,0.6875,0.8461538461538461,0.4,0.35714285714285715,0.45454545454545453,0.7200000000000001,0.6428571428571429,0.8181818181818182,02,02_-_The_Night_Before
24,0.5403026083468738,1.3012914315192745,0.7688572856009088,1.8185143007936517,2.3602825793650766,0.23076923076923075,0.25,0.21428571428571427,0.6923076923076924,0.75,0.6428571428571429,0.0909090909090909,0.1,0.08333333333333333,0.6363636363636365,0.7,0.5833333333333334,02,02_-_With_A_Little_Help_From_My_Friends
25,0.5138959006151934,4.285818638775524,0.9269301530612353,5.006870883560101,1.5708048548752913,0.2222222222222222,0.1875,0.2727272727272727,0.5185185185185185,0.4375,0.6363636363636364,0.08695652173913043,0.07142857142857142,0.1111111111111111,0.43478260869565216,0.35714285714285715,0.5555555555555556,02,02_-_Yer_Blues
26,0.5370888344748731,1.0464688544217626,0.94930440340136,1.554264699886616,3.173604455328814,0.1935483870967742,0.21428571428571427,0.17647058823529413,0.5806451612903226,0.6428571428571429,0.5294117647058824,0.07407407407407407,0.08333333333333333,0.06666666666666667,0.5185185185185186,0.5833333333333334,0.4666666666666667,03,03_-_Across_the_Universe
27,0.5582234968034566,1.2873227376417233,0.5475610809523772,6.342654009637192,0.9097403555555559,0.34782608695652173,0.2857142857142857,0.4444444444444444,0.6086956521739131,0.5,0.7777777777777778,0.2105263157894737,0.16666666666666666,0.2857142857142857,0.5263157894736842,0.4166666666666667,0.7142857142857143,03,03_-_All_My_Loving
