,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,ds_name,track_id
0,0.5550932463340537,0.6567341351473956,1.084631706575962,1.084631706575962,2.2340354303854895,0.27272727272727276,0.3333333333333333,0.23076923076923078,0.8181818181818181,1.0,0.6923076923076923,0.1111111111111111,0.14285714285714285,0.09090909090909091,0.7777777777777778,1.0,0.6363636363636364,01,01_-_A_Hard_Day's_Night
1,0.5266215085276709,5.813221225510203,5.8315939226757365,5.841513930839007,7.424013736054422,0.16,0.2,0.13333333333333333,0.16,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,01,01_-_Back_in_the_USSR
2,0.5138959006151934,3.852666644104308,3.0722544626984156,4.704459332539683,3.716493989795918,0.21428571428571427,0.1875,0.25,0.35714285714285715,0.3125,0.4166666666666667,0.08333333333333333,0.07142857142857142,0.1,0.25,0.21428571428571427,0.3,01,01_-_Birthday
3,0.45198536542359785,3.0213357663265312,1.6494861329931965,4.115056325850343,2.99299145861678,0.09999999999999999,0.09090909090909091,0.1111111111111111,0.5,0.45454545454545453,0.5555555555555556,0.0,0.0,0.0,0.4444444444444445,0.4,0.5,01,01_-_Come_Together
4,0.5550932463340537,0.6754650369614588,0.4350017040816354,1.4133999886621353,1.9108716074829886,0.48000000000000004,0.5,0.46153846153846156,0.8,0.8333333333333334,0.7692307692307693,0.380952380952381,0.4,0.36363636363636365,0.761904761904762,0.8,0.7272727272727273,01,01_-_Drive_My_Car
5,0.5403026083468738,1.414462928911563,0.9439326708616775,1.9504761904761878,1.414462928911563,0.25,0.21428571428571427,0.3,0.75,0.6428571428571429,0.9,0.1,0.08333333333333333,0.125,0.7000000000000001,0.5833333333333334,0.875,01,01_-_Help!
6,0.5711877115241565,2.805997741383216,3.1845640077097386,3.5563730634920674,3.199237554421771,0.2608695652173913,0.25,0.2727272727272727,0.43478260869565216,0.4166666666666667,0.45454545454545453,0.10526315789473685,0.1,0.1111111111111111,0.3157894736842105,0.3,0.3333333333333333,01,01_-_I_Saw_Her_Standing_There
7,0.630221831033065,2.549698769841271,3.7596945297052144,5.236635641723353,5.236635641723353,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,01,01_-_It_Won't_Be_Long
8,0.5711877115241565,1.1084266950113424,1.0604211181405958,1.2343312993197308,1.3122303267573727,0.32,0.3333333333333333,0.3076923076923077,0.8,0.8333333333333334,0.7692307692307693,0.1904761904761905,0.2,0.18181818181818182,0.761904761904762,0.8,0.7272727272727273,01,01_-_Magical_Mystery_Tour
9,0.5711877115241565,4.15440578798186,2.40578659614512,5.0619501133786855,3.841891507709761,0.2105263157894737,0.16666666666666666,0.2857142857142857,0.4210526315789474,0.3333333333333333,0.5714285714285714,0.0,0.0,0.0,0.26666666666666666,0.2,0.4,01,01_-_No_Reply
10,0.6083659238943623,2.620717495691615,3.687776131519282,4.924983826757369,8.202189610430839,0.23529411764705882,0.2857142857142857,0.2,0.47058823529411764,0.5714285714285714,0.4,0.0,0.0,0.0,0.3076923076923077,0.4,0.25,01,01_-_Sgt._Pepper's_Lonely_Hearts_Club_Band
11,0.5266215085276709,1.8242270609977282,4.715367474829932,4.715367474829932,5.574753847619043,0.23076923076923075,0.2727272727272727,0.2,0.4615384615384615,0.5454545454545454,0.4,0.09090909090909093,0.1111111111111111,0.07692307692307693,0.3636363636363637,0.4444444444444444,0.3076923076923077,01,01_-_Taxman
12,0.5550932463340537,5.049091159637186,4.348067209070294,5.596530138775506,5.322810649206346,0.16,0.15384615384615385,0.16666666666666666,0.16,0.15384615384615385,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,01,01_-_Two_of_Us
13,0.6550228972107824,1.2852539709750541,2.2936697286848045,4.530375824489795,4.530375824489795,0.375,0.375,0.375,0.5,0.5,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,02,02_-_All_I've_Got_To_Do
14,0.526621508527671,7.463002849659858,0.6017620651927444,8.145101162131517,2.0225733108843578,0.32,0.26666666666666666,0.4,0.48,0.4,0.6,0.1904761904761905,0.15384615384615385,0.25,0.380952380952381,0.3076923076923077,0.5,02,02_-_Dear_Prudence
15,0.5496608566248,4.752968530385488,6.801450198185941,7.548481774603175,9.89373151088435,0.15384615384615383,0.18181818181818182,0.13333333333333333,0.15384615384615383,0.18181818181818182,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,02,02_-_Dig_a_Pony
16,0.5550932463340537,3.5525200793650793,1.7858341143991012,3.9127853954648515,3.7326527374149654,0.32,0.3076923076923077,0.3333333333333333,0.48000000000000004,0.46153846153846156,0.5,0.1904761904761905,0.18181818181818182,0.2,0.380952380952381,0.36363636363636365,0.4,02,02_-_Eleanor_Rigby
17,0.502001619189632,1.8873314848072553,1.7674399131519323,3.806163272108847,1.8668221791383246,0.14285714285714285,0.11764705882352941,0.18181818181818182,0.5714285714285714,0.47058823529411764,0.7272727272727273,0.0,0.0,0.0,0.5,0.4,0.6666666666666666,02,02_-_I'm_a_Loser
18,0.5888357863647751,4.434730917120177,5.860246409297048,6.194832098526078,6.529417787755108,0.1904761904761905,0.2,0.18181818181818182,0.380952380952381,0.4,0.36363636363636365,0.0,0.0,0.0,0.23529411764705882,0.25,0.2222222222222222,02,02_-_I_Should_Have_Known_Better
